state,regional_division,article_title,revision_id,article_quality,population
iowa,West North Central,"Bridgewater, Iowa",1165537093,C,3200517.0
iowa,West North Central,"Brighton, Iowa",1165537125,GA,3200517.0
iowa,West North Central,"Bristow, Iowa",1165537151,C,3200517.0
iowa,West North Central,"Britt, Iowa",1176888126,C,3200517.0
iowa,West North Central,"Hancock County, Iowa",1160186621,C,3200517.0
iowa,West North Central,"Bronson, Iowa",1165537248,C,3200517.0
iowa,West North Central,"Brooklyn, Iowa",1168738110,C,3200517.0
iowa,West North Central,"Brunsville, Iowa",1165537465,C,3200517.0
iowa,West North Central,"Buck Grove, Iowa",1165537511,C,3200517.0
iowa,West North Central,"Buckeye, Iowa",1165537515,C,3200517.0
iowa,West North Central,"Buffalo, Iowa",1165537583,C,3200517.0
iowa,West North Central,"Buffalo Center, Iowa",1165537566,C,3200517.0
iowa,West North Central,"Winnebago County, Iowa",1172141606,C,3200517.0
iowa,West North Central,"Burlington, Iowa",1172719701,C,3200517.0
iowa,West North Central,"Des Moines County, Iowa",1157467600,C,3200517.0
iowa,West North Central,"Burt, Iowa",1165537774,C,3200517.0
iowa,West North Central,"Bussey, Iowa",1165537806,GA,3200517.0
iowa,West North Central,"Marion County, Iowa",1160185932,C,3200517.0
iowa,West North Central,"Calamus, Iowa",1165537919,C,3200517.0
iowa,West North Central,"Callender, Iowa",1165537997,C,3200517.0
iowa,West North Central,"Calmar, Iowa",1165538006,C,3200517.0
iowa,West North Central,"Winneshiek County, Iowa",1152360491,C,3200517.0
iowa,West North Central,"Calumet, Iowa",1165538016,C,3200517.0
iowa,West North Central,"Camanche, Iowa",1175735451,C,3200517.0
iowa,West North Central,"Cambridge, Iowa",1165538035,C,3200517.0
iowa,West North Central,"Cantril, Iowa",1165538244,GA,3200517.0
iowa,West North Central,"Carbon, Iowa",1165538285,C,3200517.0
iowa,West North Central,"Adams County, Iowa",1155054104,C,3200517.0
iowa,West North Central,"Carlisle, Iowa",1174974743,C,3200517.0
iowa,West North Central,"Carpenter, Iowa",1174052658,C,3200517.0
iowa,West North Central,"Mitchell County, Iowa",1160185907,C,3200517.0
iowa,West North Central,"Carroll, Iowa",1165538434,C,3200517.0
iowa,West North Central,"Carson, Iowa",1165538457,C,3200517.0
iowa,West North Central,"Carter Lake, Iowa",1177181164,C,3200517.0
iowa,West North Central,"Cascade, Iowa",1165538531,C,3200517.0
iowa,West North Central,"Casey, Iowa",1177648840,C,3200517.0
iowa,West North Central,"Castalia, Iowa",1165538565,C,3200517.0
iowa,West North Central,"Castana, Iowa",1165538571,GA,3200517.0
iowa,West North Central,"Cedar Falls, Iowa",1178794157,C,3200517.0
iowa,West North Central,"Black Hawk County, Iowa",1176358860,C,3200517.0
iowa,West North Central,"Cedar Rapids, Iowa",1179868370,GA,3200517.0
iowa,West North Central,"Center Point, Iowa",1165538798,C,3200517.0
iowa,West North Central,"Centerville, Iowa",1158733316,C,3200517.0
iowa,West North Central,"Appanoose County, Iowa",1173873519,C,3200517.0
iowa,West North Central,"Central City, Iowa",1165538866,C,3200517.0
iowa,West North Central,"Centralia, Iowa",1165538899,C,3200517.0
iowa,West North Central,"Chariton, Iowa",1158664399,C,3200517.0
iowa,West North Central,"Lucas County, Iowa",1160186350,C,3200517.0
iowa,West North Central,"Charles City, Iowa",1159328499,C,3200517.0
iowa,West North Central,"Floyd County, Iowa",1160186077,C,3200517.0
iowa,West North Central,"Charlotte, Iowa",1165539031,C,3200517.0
iowa,West North Central,"Charter Oak, Iowa",1165539039,C,3200517.0
iowa,West North Central,"Chatsworth, Iowa",1165539061,C,3200517.0
iowa,West North Central,"Chelsea, Iowa",1165539095,C,3200517.0
iowa,West North Central,"Tama County, Iowa",1161283030,C,3200517.0
iowa,West North Central,"Cherokee, Iowa",1165539123,C,3200517.0
iowa,West North Central,"Chester, Iowa",1165539159,C,3200517.0
iowa,West North Central,"Howard County, Iowa",1166532028,C,3200517.0
iowa,West North Central,"Chillicothe, Iowa",1165539244,GA,3200517.0
iowa,West North Central,"Churdan, Iowa",1165539419,C,3200517.0
iowa,West North Central,"Greene County, Iowa",1160186660,C,3200517.0
iowa,West North Central,"Cincinnati, Iowa",1175821231,C,3200517.0
iowa,West North Central,"Clare, Iowa",1165539479,C,3200517.0
iowa,West North Central,"Clarence, Iowa",1165539490,C,3200517.0
iowa,West North Central,"Clarinda, Iowa",1169587517,C,3200517.0
iowa,West North Central,"Clarion, Iowa",1165539512,C,3200517.0
iowa,West North Central,"Clarksville, Iowa",1165539583,C,3200517.0
iowa,West North Central,"Clayton, Iowa",1165644195,C,3200517.0
iowa,West North Central,"Clayton County, Iowa",1160186906,C,3200517.0
iowa,West North Central,"Clear Lake, Iowa",1136919419,GA,3200517.0
iowa,West North Central,"Cerro Gordo County, Iowa",1161326207,C,3200517.0
iowa,West North Central,"Clearfield, Iowa",1165644317,C,3200517.0
iowa,West North Central,"Cleghorn, Iowa",1165644340,C,3200517.0
iowa,West North Central,"Clemons, Iowa",1165644351,C,3200517.0
iowa,West North Central,"Clermont, Iowa",1165644365,C,3200517.0
iowa,West North Central,"Clinton, Iowa",1178794316,B,3200517.0
iowa,West North Central,"Clio, Iowa",1165644514,C,3200517.0
iowa,West North Central,"Clive, Iowa",1172726454,C,3200517.0
iowa,West North Central,"Clutier, Iowa",1165644544,C,3200517.0
iowa,West North Central,"Coburg, Iowa",1165644599,C,3200517.0
iowa,West North Central,"Montgomery County, Iowa",1165721122,C,3200517.0
iowa,West North Central,"Coggon, Iowa",1165644647,C,3200517.0
iowa,West North Central,"Coin, Iowa",1165644662,C,3200517.0
iowa,West North Central,"Colesburg, Iowa",1165644738,C,3200517.0
iowa,West North Central,"Delaware County, Iowa",1160186843,C,3200517.0
iowa,West North Central,"Colfax, Iowa",1165644744,GA,3200517.0
iowa,West North Central,"College Springs, Iowa",1165644761,C,3200517.0
iowa,West North Central,"Collins, Iowa",1165644770,C,3200517.0
iowa,West North Central,"Colo, Iowa",1177665787,C,3200517.0
iowa,West North Central,"Columbus City, Iowa",1165644888,C,3200517.0
iowa,West North Central,"Louisa County, Iowa",1170399683,C,3200517.0
iowa,West North Central,"Columbus Junction, Iowa",1165644890,C,3200517.0
iowa,West North Central,"Colwell, Iowa",1165644940,C,3200517.0
iowa,West North Central,"Conesville, Iowa",1165645052,C,3200517.0
iowa,West North Central,"Conrad, Iowa",1165645067,C,3200517.0
iowa,West North Central,"Conway, Iowa",1165645095,C,3200517.0
iowa,West North Central,"Coon Rapids, Iowa",1170593276,C,3200517.0
iowa,West North Central,"Coppock, Iowa",1165645152,GA,3200517.0
iowa,West North Central,"Henry County, Iowa",1160186591,C,3200517.0
iowa,West North Central,"Coralville, Iowa",1178794301,C,3200517.0
iowa,West North Central,"Johnson County, Iowa",1180195950,C,3200517.0
iowa,West North Central,"Corning, Iowa",1165645224,C,3200517.0
iowa,West North Central,"Correctionville, Iowa",1176509982,C,3200517.0
iowa,West North Central,"Corwith, Iowa",1165645266,C,3200517.0
iowa,West North Central,"Corydon, Iowa",1165645272,C,3200517.0
iowa,West North Central,"Cotter, Iowa",1165645306,C,3200517.0
iowa,West North Central,"Coulter, Iowa",1165645341,C,3200517.0
iowa,West North Central,"Council Bluffs, Iowa",1179870684,B,3200517.0
iowa,West North Central,"Craig, Iowa",1165645450,C,3200517.0
iowa,West North Central,"Crawfordsville, Iowa",1165645498,C,3200517.0
iowa,West North Central,"Crescent, Iowa",1165645546,C,3200517.0
iowa,West North Central,"Cresco, Iowa",1168352132,B,3200517.0
iowa,West North Central,"Creston, Iowa",1158589424,C,3200517.0
iowa,West North Central,"Cromwell, Iowa",1165645664,Start,3200517.0
iowa,West North Central,"Crystal Lake, Iowa",1165645765,C,3200517.0
iowa,West North Central,"Cumberland, Iowa",1165645825,C,3200517.0
iowa,West North Central,"Cumming, Iowa",1165645838,C,3200517.0
iowa,West North Central,"Curlew, Iowa",1165645851,C,3200517.0
iowa,West North Central,"Cushing, Iowa",1165645871,C,3200517.0
iowa,West North Central,"Cylinder, Iowa",1165645920,C,3200517.0
iowa,West North Central,"Dakota City, Iowa",1165645964,C,3200517.0
iowa,West North Central,"Dallas Center, Iowa",1170846000,C,3200517.0
iowa,West North Central,"Dana, Iowa",1165646024,C,3200517.0
iowa,West North Central,"Danbury, Iowa",1165646049,C,3200517.0
iowa,West North Central,"Danville, Iowa",1165646130,C,3200517.0
iowa,West North Central,"Davenport, Iowa",1179868517,FA,3200517.0
iowa,West North Central,"Davis City, Iowa",1177684124,C,3200517.0
iowa,West North Central,"Decatur County, Iowa",1177684062,C,3200517.0
iowa,West North Central,"Dawson, Iowa",1165646227,C,3200517.0
iowa,West North Central,"Dayton, Iowa",1165646259,C,3200517.0
iowa,West North Central,"De Soto, Iowa",1165646329,C,3200517.0
iowa,West North Central,"DeWitt, Iowa",1172980373,GA,3200517.0
iowa,West North Central,"Decatur City, Iowa",1177684270,C,3200517.0
iowa,West North Central,"Decorah, Iowa",1172513222,C,3200517.0
iowa,West North Central,"Dedham, Iowa",1165646437,C,3200517.0
iowa,West North Central,"Deep River, Iowa",1165646445,C,3200517.0
iowa,West North Central,"Defiance, Iowa",1165646503,C,3200517.0
iowa,West North Central,"Shelby County, Iowa",1152938284,C,3200517.0
iowa,West North Central,"Delaware, Iowa",1165646553,C,3200517.0
iowa,West North Central,"Delhi, Iowa",1165646562,C,3200517.0
iowa,West North Central,"Delmar, Iowa",1167829240,C,3200517.0
iowa,West North Central,"Deloit, Iowa",1165646601,C,3200517.0
iowa,West North Central,"Delphos, Iowa",1179480407,C,3200517.0
iowa,West North Central,"Delta, Iowa",1165646636,C,3200517.0
iowa,West North Central,"Keokuk County, Iowa",1167220301,C,3200517.0
iowa,West North Central,"Denison, Iowa",1179021168,C,3200517.0
iowa,West North Central,"Denver, Iowa",1165646730,C,3200517.0
iowa,West North Central,"Bremer County, Iowa",1174762104,C,3200517.0
iowa,West North Central,"Derby, Iowa",1165646758,C,3200517.0
iowa,West North Central,"Des Moines, Iowa",1180319884,FA,3200517.0
iowa,West North Central,"Dexter, Iowa",1171729079,GA,3200517.0
iowa,West North Central,"Diagonal, Iowa",1174649228,GA,3200517.0
iowa,West North Central,"Dickens, Iowa",1165646859,C,3200517.0
iowa,West North Central,"Clay County, Iowa",1173198536,C,3200517.0
iowa,West North Central,"Dike, Iowa",1165646898,C,3200517.0
iowa,West North Central,"Dixon, Iowa",1155082128,C,3200517.0
iowa,West North Central,"Dolliver, Iowa",1165646979,C,3200517.0
iowa,West North Central,"Donahue, Iowa",1116556803,C,3200517.0
iowa,West North Central,"Donnellson, Iowa",1165647003,C,3200517.0
iowa,West North Central,"Lee County, Iowa",1172573742,C,3200517.0
iowa,West North Central,"Doon, Iowa",1165647018,GA,3200517.0
iowa,West North Central,"Dougherty, Iowa",1165647058,C,3200517.0
iowa,West North Central,"Dow City, Iowa",1165647134,GA,3200517.0
iowa,West North Central,"Dows, Iowa",1167553515,C,3200517.0
iowa,West North Central,"Drakesville, Iowa",1165647188,C,3200517.0
iowa,West North Central,"Dubuque, Iowa",1178793972,C,3200517.0
iowa,West North Central,"Dumont, Iowa",1165647307,C,3200517.0
iowa,West North Central,"Duncombe, Iowa",1165647322,C,3200517.0
iowa,West North Central,"Dundee, Iowa",1165647343,C,3200517.0
iowa,West North Central,"Dunkerton, Iowa",1179584060,C,3200517.0
iowa,West North Central,"Dunlap, Iowa",1166786889,C,3200517.0
iowa,West North Central,"Harrison County, Iowa",1160186605,C,3200517.0
iowa,West North Central,"Durango, Iowa",1165647454,Start,3200517.0
iowa,West North Central,"Durant, Iowa",1155083319,C,3200517.0
iowa,West North Central,"Dyersville, Iowa",1165647497,C,3200517.0
iowa,West North Central,"Dysart, Iowa",1165647499,C,3200517.0
iowa,West North Central,"Eagle Grove, Iowa",1165647512,C,3200517.0
iowa,West North Central,"Earlham, Iowa",1177925508,C,3200517.0
iowa,West North Central,"Earling, Iowa",1176710536,C,3200517.0
iowa,West North Central,"Earlville, Iowa",1165647574,C,3200517.0
iowa,West North Central,"Early, Iowa",1165647575,C,3200517.0
iowa,West North Central,"East Peru, Iowa",1165647680,C,3200517.0
iowa,West North Central,"Eddyville, Iowa",1165647751,C,3200517.0
iowa,West North Central,"Edgewood, Iowa",1151566646,C,3200517.0
iowa,West North Central,"Elberon, Iowa",1165647987,C,3200517.0
iowa,West North Central,"Eldon, Iowa",1170911683,C,3200517.0
iowa,West North Central,"Eldora, Iowa",1165648005,C,3200517.0
iowa,West North Central,"Eldridge, Iowa",1177659732,C,3200517.0
iowa,West North Central,"Elgin, Iowa",1165648031,C,3200517.0
iowa,West North Central,"Elk Horn, Iowa",1165648097,GA,3200517.0
iowa,West North Central,"Elk Run Heights, Iowa",1165648119,C,3200517.0
iowa,West North Central,"Elkader, Iowa",1167116803,C,3200517.0
iowa,West North Central,"Elkhart, Iowa",1165648132,C,3200517.0
iowa,West North Central,"Elkport, Iowa",1165648164,Start,3200517.0
iowa,West North Central,"Elliott, Iowa",1165650532,C,3200517.0
iowa,West North Central,"Ellston, Iowa",1165650555,C,3200517.0
iowa,West North Central,"Ellsworth, Iowa",1165650556,C,3200517.0
iowa,West North Central,"Elma, Iowa",1165650573,C,3200517.0
iowa,West North Central,"Ely, Iowa",1178130997,C,3200517.0
iowa,West North Central,"Emerson, Iowa",1165650660,C,3200517.0
iowa,West North Central,"Mills County, Iowa",1160185919,C,3200517.0
iowa,West North Central,"Emmetsburg, Iowa",1165650685,GA,3200517.0
iowa,West North Central,"Epworth, Iowa",1165650766,C,3200517.0
iowa,West North Central,"Essex, Iowa",1177683507,C,3200517.0
iowa,West North Central,"Estherville, Iowa",1165650846,C,3200517.0
iowa,West North Central,"Evansdale, Iowa",1170594064,C,3200517.0
iowa,West North Central,"Everly, Iowa",1109191399,C,3200517.0
iowa,West North Central,"Exira, Iowa",1165651024,C,3200517.0
iowa,West North Central,"Exline, Iowa",1158734713,GA,3200517.0
iowa,West North Central,"Fairbank, Iowa",1165746546,C,3200517.0
iowa,West North Central,"Fairfax, Iowa",1165746574,C,3200517.0
iowa,West North Central,"Fairfield, Iowa",1172089696,B,3200517.0
iowa,West North Central,"Farley, Iowa",1165746735,GA,3200517.0
iowa,West North Central,"Farmersburg, Iowa",1165746742,C,3200517.0
iowa,West North Central,"Farmington, Iowa",1165746763,C,3200517.0
iowa,West North Central,"Farnhamville, Iowa",1165746778,C,3200517.0
iowa,West North Central,"Calhoun County, Iowa",1161328762,C,3200517.0
iowa,West North Central,"Farragut, Iowa",1177683106,C,3200517.0
iowa,West North Central,"Fremont County, Iowa",1180051455,C,3200517.0
iowa,West North Central,"Fayette, Iowa",1165746801,C,3200517.0
iowa,West North Central,"Fenton, Iowa",1165746837,C,3200517.0
iowa,West North Central,"Ferguson, Iowa",1165746855,C,3200517.0
iowa,West North Central,"Fertile, Iowa",1173648637,C,3200517.0
iowa,West North Central,"Worth County, Iowa",1172141808,C,3200517.0
iowa,West North Central,"Floris, Iowa",1165747013,GA,3200517.0
iowa,West North Central,"Floyd, Iowa",1165747026,C,3200517.0
iowa,West North Central,"Fonda, Iowa",1165747057,C,3200517.0
iowa,West North Central,"Pocahontas County, Iowa",1160185843,C,3200517.0
iowa,West North Central,"Fontanelle, Iowa",1165747062,GA,3200517.0
iowa,West North Central,"Forest City, Iowa",1171091982,C,3200517.0
iowa,West North Central,"Fort Atkinson, Iowa",1165747182,C,3200517.0
iowa,West North Central,"Fort Dodge, Iowa",1176015674,C,3200517.0
iowa,West North Central,"Fort Madison, Iowa",1165747198,GA,3200517.0
iowa,West North Central,"Fostoria, Iowa",1165747259,C,3200517.0
iowa,West North Central,"Franklin, Iowa",1165747331,C,3200517.0
iowa,West North Central,"Fraser, Iowa",1165747368,C,3200517.0
iowa,West North Central,"Fredericksburg, Iowa",1165747373,C,3200517.0
iowa,West North Central,"Frederika, Iowa",1165747378,C,3200517.0
iowa,West North Central,"Fredonia, Iowa",1165747386,C,3200517.0
iowa,West North Central,"Fremont, Iowa",1165747427,C,3200517.0
iowa,West North Central,"Fruitland, Iowa",1165747498,C,3200517.0
iowa,West North Central,"Galt, Iowa",1165747606,C,3200517.0
iowa,West North Central,"Galva, Iowa",1165747623,C,3200517.0
iowa,West North Central,"Garber, Iowa",1165747644,C,3200517.0
iowa,West North Central,"Garden Grove, Iowa",1176099251,GA,3200517.0
iowa,West North Central,"Garnavillo, Iowa",1165747700,C,3200517.0
iowa,West North Central,"Garner, Iowa",1173207298,C,3200517.0
iowa,West North Central,"Garrison, Iowa",1165747714,C,3200517.0
iowa,West North Central,"Garwin, Iowa",1165747729,C,3200517.0
iowa,West North Central,"Geneva, Iowa",1165747816,C,3200517.0
iowa,West North Central,"George, Iowa",1166472293,C,3200517.0
iowa,West North Central,"Gibson, Iowa",1165747931,C,3200517.0
iowa,West North Central,"Gilbert, Iowa",1165747944,C,3200517.0
iowa,West North Central,"Gilbertville, Iowa",1165747956,C,3200517.0
iowa,West North Central,"Gillett Grove, Iowa",1165747965,GA,3200517.0
